Region,Season,Distance,Pos,S,SW,W,NW,N,NE,E,SE
2,Heating,19,2to3,0.939237431,0.906761408,0.881782181,0.877564018,0.875282731,0.87600758,0.885241157,0.903132022
2,Heating,13,2to3,0.89033997,0.835418944,0.804962502,0.81949601,0.828485184,0.818880621,0.806865191,0.828540822
2,Heating,9,2to3,0.762664624,0.723838382,0.693372274,0.729185654,0.745382124,0.730854381,0.691296424,0.714296594
2,Heating,7,2to3,0.639482977,0.617059231,0.598047604,0.644208409,0.665393434,0.645695005,0.596591939,0.605959676
2,Heating,6,2to3,0.559255521,0.549293579,0.535831877,0.588356581,0.615012802,0.59060288,0.533351443,0.535561976
2,Heating,5,2to3,0.463747073,0.460224922,0.462390982,0.517551313,0.548083219,0.519016712,0.460506742,0.449210289
2,Heating,4,2to3,0.357051548,0.356985585,0.370639171,0.430859207,0.464647881,0.434462618,0.372938849,0.347745394
2,Heating,3,2to3,0.237144684,0.236412128,0.264790162,0.320142523,0.348756628,0.319946416,0.258169057,0.230126056
2,Heating,2,2to3,0.112617002,0.113877842,0.13977479,0.173149258,0.195730232,0.171880218,0.138979772,0.109441797
2,Heating,1,2to3,0.022615885,0.033405114,0.047554415,0.061553307,0.064776927,0.063292652,0.046095623,0.03161382
2,Heating,40,3to3,0.98276194,0.980412531,0.973110448,0.959336096,0.948060312,0.960133048,0.974602062,0.980912136
2,Heating,25,3to3,0.974191115,0.970993653,0.963678648,0.955801579,0.950375977,0.956990555,0.964361018,0.971805542
2,Heating,19,3to3,0.966653241,0.961972601,0.953523349,0.94916491,0.949294778,0.95043741,0.954041848,0.962041889
2,Heating,13,3to3,0.953553891,0.941346277,0.929900587,0.930653766,0.938644401,0.931317644,0.930395048,0.941374823
2,Heating,9,3to3,0.935358615,0.911091803,0.89370302,0.899076031,0.912196069,0.899441701,0.896941954,0.909279402
2,Heating,7,3to3,0.914184167,0.880368731,0.857416479,0.865206856,0.881656551,0.865802864,0.857950447,0.879491701
2,Heating,6,3to3,0.893760425,0.857282164,0.829535871,0.841381208,0.858946152,0.84313138,0.832524577,0.854850292
2,Heating,5,3to3,0.852768607,0.819431796,0.792932944,0.80883054,0.824699241,0.81051097,0.795463945,0.818243154
2,Heating,4,3to3,0.803576259,0.770738069,0.740402544,0.765592758,0.782579065,0.767760729,0.737766041,0.763339467
2,Heating,3,3to3,0.701502309,0.681170145,0.660798658,0.683088194,0.71048915,0.687018637,0.66312807,0.67210539
2,Heating,2,3to3,0.55425904,0.538140928,0.527794889,0.572151006,0.595919342,0.573485597,0.52972953,0.53054674
2,Heating,1,3to3,0.321957617,0.312029264,0.315991541,0.369709088,0.389764775,0.368781289,0.316142435,0.308223647
2,Heating,40,1to2,0.977334791,0.969670688,0.949708924,0.917763184,0.890717414,0.918897315,0.949757926,0.969794193
2,Heating,25,1to2,0.962135254,0.941357468,0.916645676,0.88965652,0.868456275,0.889073749,0.91730296,0.938418804
2,Heating,19,1to2,0.944786183,0.910347102,0.879594532,0.862764589,0.847512923,0.861444117,0.883343228,0.90672569
2,Heating,13,1to2,0.896931068,0.840660855,0.805019411,0.807941252,0.80416274,0.807424151,0.807154828,0.833537446
2,Heating,9,1to2,0.768695267,0.729497421,0.696298823,0.72437901,0.730935106,0.726122258,0.694271212,0.719689289
2,Heating,7,1to2,0.64468347,0.622294499,0.60288993,0.645371316,0.659798693,0.646937071,0.601285056,0.611015562
2,Heating,6,1to2,0.56379364,0.55404651,0.540909661,0.591386382,0.612998224,0.593627169,0.53845829,0.540137219
2,Heating,5,1to2,0.467376564,0.464404542,0.467537542,0.522354006,0.549486326,0.523852746,0.465600493,0.453220937
2,Heating,4,1to2,0.35948653,0.36029964,0.374955954,0.436302671,0.467678431,0.439899903,0.37722739,0.350903113
2,Heating,3,1to2,0.238620237,0.23881007,0.268026123,0.325009589,0.352431515,0.324935195,0.261421432,0.232403183
2,Heating,2,1to2,0.113476851,0.115362181,0.141616401,0.176670081,0.198612819,0.175405939,0.140856495,0.110887841
2,Heating,1,1to2,0.022577818,0.033505304,0.047339256,0.061796814,0.06454515,0.063491732,0.045871074,0.031720451
2,Heating,40,2to2,0.983754804,0.980898774,0.971407521,0.952813392,0.937252362,0.953736892,0.973047081,0.981448443
2,Heating,25,2to2,0.977070697,0.972919025,0.962664446,0.94848763,0.93698471,0.949850745,0.963523084,0.973758896
2,Heating,19,2to2,0.970223242,0.964666404,0.953248667,0.942335978,0.935582927,0.943810282,0.953945557,0.964703374
2,Heating,13,2to2,0.956901685,0.944329617,0.930845179,0.926564482,0.928662331,0.927327899,0.931475682,0.944200692
2,Heating,9,2to2,0.937830731,0.913760494,0.896031551,0.899408915,0.909343288,0.899827035,0.899276762,0.911834957
2,Heating,7,2to2,0.916136552,0.88269318,0.860493473,0.868373334,0.883525247,0.869061824,0.86088566,0.881766314
2,Heating,6,2to2,0.895401442,0.859333642,0.832385925,0.844811505,0.861856371,0.846617897,0.835372838,0.856848158
2,Heating,5,2to2,0.854000961,0.821119897,0.795424027,0.812336934,0.828209882,0.814068397,0.797944233,0.819887003
2,Heating,4,2to2,0.804304502,0.771906833,0.742084664,0.768367151,0.785366353,0.770543854,0.739466777,0.76446561
2,Heating,3,2to2,0.701893434,0.681871183,0.661731213,0.684814033,0.7121745,0.688771352,0.66407268,0.672773065
2,Heating,2,2to2,0.55445064,0.538483972,0.528188013,0.573021741,0.596667152,0.574361169,0.530135268,0.530877936
2,Heating,1,2to2,0.321920924,0.312009097,0.315916131,0.369661071,0.389613428,0.368728541,0.316067462,0.308204238
2,Heating,40,1to1,0.984486023,0.980729949,0.967186161,0.940770513,0.917551644,0.94173816,0.969387668,0.981344042
2,Heating,25,1to1,0.979614787,0.974358388,0.95943165,0.93533833,0.914407336,0.936831659,0.96056237,0.975287794
2,Heating,19,1to1,0.97478862,0.967656862,0.950685681,0.928235377,0.910175762,0.929872758,0.951734445,0.967797911
2,Heating,13,1to1,0.964209843,0.949660648,0.93003498,0.912893783,0.901317526,0.913892337,0.930987955,0.949528075
2,Heating,9,1to1,0.945741973,0.920309982,0.897596008,0.889758042,0.887209375,0.890238799,0.901095333,0.91820555
2,Heating,7,1to1,0.9235345,0.889418122,0.864105456,0.864057966,0.868847628,0.864706661,0.864618011,0.888262901
2,Heating,6,1to1,0.902053986,0.865758095,0.837238594,0.844231842,0.853513427,0.846024322,0.840174445,0.863104959
2,Heating,5,1to1,0.859839227,0.827199618,0.801357902,0.815854183,0.82648536,0.817605704,0.803750625,0.82582926
2,Heating,4,1to1,0.808941997,0.777271192,0.748420137,0.774906348,0.789115787,0.77688663,0.745568107,0.769714365
2,Heating,3,1to1,0.705098043,0.685957904,0.667270989,0.692247925,0.718335407,0.696062961,0.669444839,0.67677629
2,Heating,2,1to1,0.687991728,0.608213826,0.541114699,0.558229877,0.5551866,0.558613762,0.535900489,0.60918255
2,Heating,1,1to1,0.48381896,0.385247425,0.329448528,0.355390899,0.366397091,0.350638139,0.321860365,0.377369853
3,Cooling,40,1to3,0.932916476,0.934895997,0.922584865,0.91850201,0.887046052,0.902608509,0.916736652,0.93046913
3,Cooling,25,1to3,0.888948015,0.889879998,0.852756715,0.862573259,0.829236972,0.847708481,0.851798366,0.886042799
3,Cooling,19,1to3,0.849573677,0.849175146,0.786429368,0.810712236,0.775936788,0.792761673,0.799480419,0.842631232
3,Cooling,13,1to3,0.777663468,0.766644357,0.649925107,0.696989972,0.677428098,0.695391216,0.689615901,0.760833766
3,Cooling,9,1to3,0.690933526,0.639094308,0.510353843,0.562176678,0.558548285,0.566788301,0.553263329,0.648506214
3,Cooling,7,1to3,0.6223515,0.512071359,0.409445106,0.442957678,0.467621994,0.4724542,0.459705356,0.53962217
3,Cooling,6,1to3,0.583971614,0.435138367,0.36077418,0.388871819,0.4179483,0.413213303,0.398115055,0.466909683
3,Cooling,5,1to3,0.537824457,0.345012789,0.296360208,0.319412762,0.357232155,0.336902436,0.32670934,0.376706243
3,Cooling,4,1to3,0.443124874,0.25110794,0.230112298,0.240462385,0.28858319,0.261436007,0.263266629,0.275387193
3,Cooling,3,1to3,0.288655978,0.157302922,0.161013021,0.155396217,0.201189034,0.177242299,0.171878158,0.178095954
3,Cooling,2,1to3,0.108473483,0.074642671,0.0675398,0.078990674,0.097375023,0.075649988,0.087732462,0.084165959
3,Cooling,1,1to3,0.032324765,0.026356963,0.027857246,0.023966792,0.041944733,0.033782695,0.02327906,0.026592522
3,Cooling,40,2to3,0.948610864,0.951632202,0.946153708,0.942564102,0.923930231,0.932392395,0.942036412,0.94863553
3,Cooling,25,2to3,0.920140557,0.924323896,0.9105758,0.907421659,0.888550601,0.896981177,0.908453637,0.920735969
3,Cooling,19,2to3,0.893243604,0.89818515,0.874038139,0.870960928,0.854354641,0.866483621,0.873984385,0.893989239
3,Cooling,13,2to3,0.840295389,0.845993622,0.795290653,0.804758356,0.785314676,0.799166767,0.806749374,0.839934864
3,Cooling,9,2to3,0.769478784,0.769419711,0.681295073,0.702579179,0.691244683,0.708203412,0.710825935,0.76463425
3,Cooling,7,2to3,0.709245064,0.695525337,0.582377261,0.614990918,0.607989355,0.624925011,0.622580683,0.694906547
3,Cooling,6,2to3,0.673245234,0.640985086,0.527793513,0.55845313,0.557012709,0.570565674,0.561941122,0.645842977
3,Cooling,5,2to3,0.628646652,0.564380831,0.448475209,0.483402446,0.495617649,0.501659582,0.500260133,0.57714615
3,Cooling,4,2to3,0.576208834,0.459890927,0.370971819,0.399231986,0.420853583,0.417791247,0.40372396,0.480823237
3,Cooling,3,2to3,0.49852419,0.32305629,0.267513727,0.288995574,0.32458828,0.310620424,0.30638367,0.35186894
3,Cooling,2,2to3,0.324984234,0.161299956,0.152834393,0.155562796,0.197619431,0.17608847,0.173461451,0.188570255
3,Cooling,1,2to3,0.06787514,0.05557428,0.047725321,0.057921464,0.072788936,0.05980191,0.064207623,0.058286149
3,Cooling,40,3to3,0.964949427,0.969213446,0.967871738,0.962965566,0.951899684,0.957516928,0.963502407,0.965851181
3,Cooling,25,3to3,0.953611943,0.958648798,0.956889028,0.953029455,0.940811403,0.946938806,0.953159041,0.955914189
3,Cooling,19,3to3,0.94220574,0.948279718,0.945247176,0.941093976,0.929254943,0.935413914,0.942686255,0.945661761
3,Cooling,13,3to3,0.918762342,0.927811984,0.921698062,0.91528569,0.90369272,0.912549968,0.921041412,0.924301666
3,Cooling,9,3to3,0.886257683,0.899851027,0.886196267,0.877961139,0.864027484,0.876917646,0.885727011,0.894464643
3,Cooling,7,3to3,0.857336126,0.873675299,0.849066104,0.841343401,0.826149798,0.839370407,0.850775784,0.866273322
3,Cooling,6,3to3,0.8391345,0.855302622,0.820717208,0.817314689,0.800845897,0.816233908,0.828431011,0.847990207
3,Cooling,5,3to3,0.814765078,0.830663472,0.788891776,0.780384514,0.765797325,0.781975156,0.791989612,0.822605251
3,Cooling,4,3to3,0.782252635,0.789364262,0.731977823,0.738376754,0.717999005,0.735776893,0.747826358,0.784212277
3,Cooling,3,3to3,0.734009925,0.72674922,0.653567438,0.657892332,0.648854326,0.664294235,0.669549152,0.72428416
3,Cooling,2,3to3,0.658208308,0.59920625,0.531003172,0.547308715,0.540913582,0.552779351,0.550179917,0.613720452
3,Cooling,1,3to3,0.48667779,0.379912198,0.32735478,0.343325637,0.363980828,0.360000993,0.349452452,0.390579862
3,Cooling,40,1to2,0.948609351,0.950489776,0.943878838,0.936908172,0.913250371,0.924256564,0.936919585,0.946046514
3,Cooling,25,1to2,0.921268506,0.924250585,0.909135205,0.902050775,0.877779904,0.888481078,0.903569576,0.918888271
3,Cooling,19,1to2,0.89594005,0.899703131,0.87340566,0.866231103,0.844202083,0.858374165,0.869976076,0.893500883
3,Cooling,13,1to2,0.846963704,0.850684961,0.796042433,0.802109551,0.777763214,0.793007674,0.80522437,0.842833734
3,Cooling,9,1to2,0.782076829,0.776830374,0.684493783,0.703703831,0.689363327,0.707164799,0.713205957,0.771556457
3,Cooling,7,1to2,0.725111657,0.703735608,0.587587249,0.619767235,0.610768653,0.628889452,0.627953729,0.703642969
3,Cooling,6,1to2,0.688648812,0.648822504,0.533558056,0.564437171,0.561348278,0.576245473,0.567949446,0.654415679
3,Cooling,5,1to2,0.642477366,0.57195771,0.454478978,0.490365789,0.501189279,0.508831138,0.507165601,0.585652898
3,Cooling,4,1to2,0.586351407,0.466302227,0.376619857,0.406004525,0.427364827,0.425124464,0.410214912,0.488237074
3,Cooling,3,1to2,0.504525169,0.327823554,0.272093235,0.294768831,0.330655833,0.316898213,0.311698212,0.3575889
3,Cooling,2,1to2,0.327892131,0.164197139,0.15560589,0.159344943,0.201604669,0.180172769,0.176737821,0.192060284
3,Cooling,1,1to2,0.067995772,0.055867135,0.047721197,0.058378736,0.072933284,0.060211009,0.064189904,0.058723505
3,Cooling,40,2to2,0.964738345,0.96870696,0.966947313,0.960803948,0.948828096,0.954254571,0.961119591,0.964566325
3,Cooling,25,2to2,0.954494462,0.959162113,0.956574904,0.951170487,0.937765017,0.943447947,0.951037434,0.955392493
3,Cooling,19,2to2,0.944435523,0.949941715,0.945424569,0.939758661,0.926850263,0.932375498,0.941232551,0.946215668
3,Cooling,13,2to2,0.923609305,0.930928661,0.922749111,0.915440186,0.903553784,0.911204884,0.921392589,0.926745407
3,Cooling,9,2to2,0.893386333,0.903791608,0.888790974,0.880417923,0.867669923,0.878903556,0.888501732,0.898558793
3,Cooling,7,2to2,0.864772552,0.877813957,0.852654809,0.845493269,0.832139325,0.843784093,0.855001186,0.870992213
3,Cooling,6,2to2,0.845425946,0.859068309,0.824322185,0.821564217,0.80708904,0.82093727,0.832570307,0.852364504
3,Cooling,5,2to2,0.819879233,0.834140791,0.792237125,0.78446822,0.771719636,0.786572966,0.795987708,0.826685308
3,Cooling,4,2to2,0.785568407,0.791941801,0.734570304,0.741567313,0.722796146,0.739416997,0.750905553,0.787255584
3,Cooling,3,2to2,0.735766342,0.728325471,0.655170703,0.659966865,0.651808554,0.66665194,0.671444674,0.72617595
3,Cooling,2,2to2,0.658940743,0.599918621,0.531738276,0.548286634,0.542056115,0.553870199,0.551008993,0.614593515
3,Cooling,1,2to2,0.486644516,0.37991028,0.327311074,0.343335435,0.36392613,0.359997005,0.349401016,0.390588983
3,Cooling,40,1to1,0.964049828,0.967537181,0.963944543,0.956177621,0.941650852,0.947318389,0.957103295,0.962136825
3,Cooling,25,1to1,0.955030864,0.9589685,0.954744084,0.947218418,0.931242705,0.936760909,0.947175641,0.953619757
3,Cooling,19,1to1,0.946093299,0.950778816,0.944366292,0.936135875,0.920390012,0.925497848,0.937598933,0.945182646
3,Cooling,13,1to1,0.928144174,0.934348027,0.923147375,0.912970153,0.898242969,0.904976039,0.919149269,0.928035803
3,Cooling,9,1to1,0.902422754,0.910181325,0.890923791,0.88018783,0.865562603,0.875189454,0.888915651,0.90338268
3,Cooling,7,1to1,0.877706303,0.886001079,0.856582703,0.84806779,0.834219286,0.843735532,0.858414936,0.878544856
3,Cooling,6,1to1,0.860272647,0.868049462,0.829454376,0.826113649,0.812128957,0.82369273,0.837688803,0.861301791
3,Cooling,5,1to1,0.83588067,0.843436727,0.798767265,0.791373212,0.780091983,0.79274952,0.803039405,0.836712198
3,Cooling,4,1to1,0.800786249,0.800857045,0.741709027,0.75023837,0.733246183,0.748120984,0.758991788,0.797287103
3,Cooling,3,1to1,0.747310325,0.735961168,0.661835942,0.668405068,0.662153297,0.675755602,0.679085434,0.734963472
3,Cooling,2,1to1,0.687991728,0.608213826,0.541114699,0.558229877,0.5551866,0.558613762,0.535900489,0.60918255
3,Cooling,1,1to1,0.48381896,0.385247425,0.329448528,0.355390899,0.366397091,0.350638139,0.321860365,0.377369853
3,Heating,40,1to3,0.964880503,0.949420966,0.928677969,0.897129611,0.871585887,0.896453574,0.929686194,0.948362512
3,Heating,25,1to3,0.932193113,0.890865143,0.867981801,0.846883363,0.82778711,0.849345518,0.87097522,0.88650025
3,Heating,19,1to3,0.895389782,0.823864119,0.807826835,0.799661765,0.78735326,0.799678509,0.809236137,0.821674753
3,Heating,13,1to3,0.729579194,0.687814568,0.683470519,0.705862747,0.703865814,0.705057218,0.687135165,0.69023233
3,Heating,9,1to3,0.506198497,0.529437226,0.534497122,0.578772123,0.590513021,0.58038517,0.539698723,0.53060883
3,Heating,7,1to3,0.375519464,0.407991801,0.421604442,0.474776666,0.492867355,0.483632897,0.424226512,0.412118175
3,Heating,6,1to3,0.308567012,0.337892741,0.357377992,0.420985153,0.434138788,0.424776296,0.358850181,0.343101469
3,Heating,5,1to3,0.245291405,0.257728223,0.283884796,0.348625196,0.363243381,0.345244681,0.288506979,0.264966083
3,Heating,4,1to3,0.179853004,0.187287646,0.214587118,0.263300433,0.282261288,0.263125752,0.216866343,0.18494728
3,Heating,3,1to3,0.107951662,0.114022826,0.138081669,0.172514813,0.186186225,0.176569334,0.14190556,0.111198117
3,Heating,2,1to3,0.041682709,0.047844719,0.063008016,0.080159221,0.083503029,0.082652218,0.064216396,0.047125711
3,Heating,1,1to3,0.012580226,0.015987255,0.027833998,0.032915687,0.035295045,0.034866789,0.023176193,0.015452717
3,Heating,40,2to3,0.972657301,0.965675195,0.952327547,0.931541626,0.914558212,0.930217983,0.952730661,0.967459802
3,Heating,25,2to3,0.952814663,0.936432722,0.916745938,0.902486329,0.892525382,0.903136963,0.919938561,0.934414103
3,Heating,19,2to3,0.933882089,0.903813465,0.881699252,0.874397675,0.870470961,0.876527202,0.887343136,0.90232158
3,Heating,13,2to3,0.892987597,0.830844175,0.807391177,0.81347572,0.818416107,0.814401883,0.810830822,0.827435217
3,Heating,9,2to3,0.774072138,0.712136208,0.697264082,0.724031121,0.734066014,0.725081255,0.701396925,0.713169188
3,Heating,7,2to3,0.631017475,0.607143218,0.601087293,0.640141233,0.654667123,0.640593785,0.607500076,0.608840208
3,Heating,6,2to3,0.530949801,0.540419537,0.537417275,0.589945066,0.602181161,0.588810542,0.540583921,0.543092766
3,Heating,5,2to3,0.430819099,0.456008546,0.465467713,0.517761073,0.534893403,0.52055351,0.468467311,0.45940028
3,Heating,4,2to3,0.328076168,0.359953876,0.372782553,0.429549333,0.448876167,0.436813243,0.375137926,0.359728943
3,Heating,3,2to3,0.219207252,0.236752537,0.263215238,0.315940164,0.333995499,0.317526803,0.265238748,0.234918267
3,Heating,2,2to3,0.113245222,0.113712374,0.139298728,0.173833085,0.185712175,0.176481815,0.143353833,0.11157157
3,Heating,1,2to3,0.024508098,0.032252579,0.047059523,0.060426378,0.064153688,0.062580844,0.047687679,0.031858696
3,Heating,40,3to3,0.981481615,0.978320038,0.972206809,0.958139473,0.947805867,0.957784657,0.972126935,0.978912881
3,Heating,25,3to3,0.971984554,0.967659191,0.961479554,0.954152142,0.948708507,0.953728067,0.962404967,0.968909236
3,Heating,19,3to3,0.963739046,0.957644234,0.949972359,0.947050667,0.946870002,0.94679097,0.95134261,0.95968084
3,Heating,13,3to3,0.949666408,0.936700068,0.925793137,0.927991786,0.934403835,0.928076581,0.929445113,0.938501791
3,Heating,9,3to3,0.931634127,0.908737255,0.889123524,0.895344099,0.905617271,0.89556154,0.893291602,0.909445315
3,Heating,7,3to3,0.913825625,0.875063829,0.852598754,0.860593103,0.872530701,0.86210401,0.854664886,0.873507548
3,Heating,6,3to3,0.898429261,0.85228064,0.827773611,0.836009584,0.848162478,0.837328056,0.831088256,0.851366944
3,Heating,5,3to3,0.86439918,0.816172405,0.790817585,0.804202784,0.816154256,0.80567456,0.796541397,0.817500094
3,Heating,4,3to3,0.797013835,0.762015998,0.736544982,0.760276676,0.770211385,0.759869005,0.738900237,0.76227625
3,Heating,3,3to3,0.698865933,0.676365999,0.659019535,0.679795425,0.700964374,0.685001457,0.667476744,0.673713515
3,Heating,2,3to3,0.53188167,0.532260559,0.529497086,0.573402005,0.580694553,0.570182199,0.535006876,0.533733758
3,Heating,1,3to3,0.333123191,0.307194449,0.320865017,0.365696449,0.387386884,0.36189219,0.328584631,0.31028884
3,Heating,40,1to2,0.973788731,0.965912953,0.948295202,0.91837538,0.893938606,0.917008816,0.948630038,0.967658404
3,Heating,25,1to2,0.956347192,0.938448043,0.913380926,0.888108612,0.868798141,0.888710243,0.916509701,0.936365121
3,Heating,19,1to2,0.939491538,0.907170996,0.879428515,0.860286321,0.845277495,0.862404054,0.885022136,0.905622362
3,Heating,13,1to2,0.898706112,0.83544073,0.807532012,0.802554528,0.79724676,0.803459075,0.811026137,0.832053386
3,Heating,9,1to2,0.779108914,0.717505233,0.700359541,0.719371648,0.722644872,0.720662897,0.70457405,0.718538287
3,Heating,7,1to2,0.635679147,0.61233995,0.606123902,0.641001286,0.651299258,0.6418496,0.61247746,0.614060186
3,Heating,6,1to2,0.535231851,0.545179443,0.542691006,0.592853782,0.601830586,0.592025946,0.546040433,0.547793836
3,Heating,5,1to2,0.434448531,0.460244855,0.470807605,0.522565226,0.537369182,0.52575,0.473940576,0.463480527
3,Heating,4,1to2,0.330676085,0.363289994,0.377336033,0.434857515,0.452650137,0.442388384,0.379788103,0.362913506
3,Heating,3,1to2,0.220853185,0.239166701,0.266606781,0.320725903,0.338082431,0.322587662,0.268730065,0.237236028
3,Heating,2,1to2,0.114185627,0.115201599,0.141248283,0.177221226,0.188655766,0.179931745,0.145364457,0.113046058
3,Heating,1,1to2,0.024479931,0.032374246,0.046937455,0.060671922,0.063971415,0.062849099,0.047538094,0.031972083
3,Heating,40,2to2,0.982256912,0.978708818,0.970482275,0.951854881,0.937909027,0.951450524,0.970377787,0.979280055
3,Heating,25,2to2,0.974685655,0.969406139,0.960312475,0.946959396,0.936289192,0.946471257,0.961212246,0.97060697
3,Heating,19,2to2,0.967176351,0.960045196,0.949486625,0.940294468,0.93368635,0.940008459,0.950855683,0.962060112
3,Heating,13,2to2,0.952363151,0.939295018,0.926668622,0.92392657,0.925295638,0.924032278,0.930372427,0.941088796
3,Heating,9,2to2,0.933723102,0.911284277,0.891467967,0.89556258,0.903479265,0.895904458,0.895688733,0.911985388
3,Heating,7,2to2,0.915672663,0.877379026,0.855741681,0.863542823,0.874707181,0.865268349,0.857741875,0.875826674
3,Heating,6,2to2,0.900074824,0.854350366,0.83072158,0.839355502,0.85120921,0.840826658,0.834111363,0.853405884
3,Heating,5,2to2,0.86570632,0.817916692,0.793427447,0.807683381,0.819694364,0.809310852,0.799194285,0.819195127
3,Heating,4,2to2,0.79783582,0.763216673,0.738356991,0.762976968,0.773076493,0.762662543,0.740755771,0.763443414
3,Heating,3,2to2,0.699320539,0.677091754,0.660042483,0.681505959,0.702773947,0.68678802,0.668532961,0.674417101
3,Heating,2,2to2,0.532098416,0.532605666,0.529932141,0.574246661,0.581460081,0.571043215,0.535455436,0.534077797
3,Heating,1,2to2,0.333088672,0.307178147,0.320801044,0.365654513,0.38725511,0.361853122,0.328518174,0.310271134
3,Heating,40,1to1,0.982843577,0.978549449,0.966420795,0.940492877,0.920694441,0.940039981,0.966830985,0.979096426
3,Heating,25,1to1,0.976861658,0.970734779,0.957122102,0.934476111,0.916256038,0.933913146,0.958171209,0.97189197
3,Heating,19,1to1,0.971304691,0.962841828,0.946879329,0.926744398,0.910908138,0.926398325,0.948387319,0.964760874
3,Heating,13,1to1,0.95938331,0.944276807,0.925654599,0.910652613,0.899894639,0.91066873,0.929492254,0.945957534
3,Heating,9,1to1,0.940727782,0.917270307,0.892892577,0.886182944,0.883036033,0.886516303,0.897314166,0.917940695
3,Heating,7,1to1,0.921960861,0.883673617,0.859448318,0.859295403,0.862924861,0.86113991,0.861642768,0.882110233
3,Heating,6,1to1,0.905829107,0.860509013,0.835789846,0.838718639,0.845450894,0.840474559,0.839167178,0.859531308
3,Heating,5,1to1,0.871037607,0.823905153,0.799741632,0.810909876,0.820033988,0.812957546,0.80544348,0.825168513
3,Heating,4,1to1,0.802434936,0.768600316,0.74511267,0.769201371,0.778279771,0.768961343,0.747374958,0.768779416
3,Heating,3,1to1,0.70284996,0.681328099,0.666037967,0.688956453,0.710040113,0.69431097,0.67450428,0.678559393
3,Heating,2,1to1,0.687991728,0.608213826,0.541114699,0.558229877,0.5551866,0.558613762,0.535900489,0.60918255
3,Heating,1,1to1,0.48381896,0.385247425,0.329448528,0.355390899,0.366397091,0.350638139,0.321860365,0.377369853
4,Cooling,40,1to3,0.929911782,0.928881588,0.918724289,0.910288647,0.889023283,0.915892574,0.926624488,0.936739422
4,Cooling,25,1to3,0.884249492,0.885718027,0.865315222,0.856608556,0.829548252,0.862654194,0.865704836,0.894795705
4,Cooling,19,1to3,0.843275532,0.844816527,0.802952459,0.808830627,0.77611215,0.811117948,0.80812408,0.852904062
4,Cooling,13,1to3,0.768564083,0.768255279,0.695064332,0.708295366,0.680220227,0.713109552,0.678983629,0.772875417
4,Cooling,9,1to3,0.678840203,0.655614697,0.545723605,0.588699921,0.564108299,0.581779027,0.530404632,0.658619718
4,Cooling,7,1to3,0.60803192,0.545073959,0.433031721,0.477650412,0.470539122,0.477366493,0.423955376,0.542262707
4,Cooling,6,1to3,0.568168758,0.472938773,0.373046098,0.415868189,0.419924113,0.41151406,0.364104238,0.466980701
4,Cooling,5,1to3,0.520592668,0.384260302,0.318567049,0.352910667,0.359631713,0.336116503,0.301663559,0.376541169
4,Cooling,4,1to3,0.461161693,0.288635886,0.244944219,0.264159322,0.293385293,0.262938051,0.236943028,0.276060862
4,Cooling,3,1to3,0.342088074,0.179199629,0.170505945,0.167559485,0.210725483,0.164428746,0.156949125,0.175367117
4,Cooling,2,1to3,0.149996391,0.088341287,0.07648178,0.084642048,0.108070174,0.077256738,0.080494926,0.078767523
4,Cooling,1,1to3,0.032340619,0.029119017,0.024851627,0.024772328,0.043180903,0.028244082,0.019288722,0.022480273
4,Cooling,40,2to3,0.946217502,0.948695982,0.944609962,0.937428948,0.92520776,0.94037518,0.951758219,0.952982961
4,Cooling,25,2to3,0.916431082,0.921514746,0.911594113,0.906220092,0.887500708,0.910860416,0.918140042,0.928165131
4,Cooling,19,2to3,0.888363299,0.895879547,0.88063633,0.871952705,0.851754779,0.878254384,0.881753322,0.903271449
4,Cooling,13,2to3,0.833253457,0.84353064,0.812202014,0.809323049,0.783493186,0.810822021,0.815328045,0.851017154
4,Cooling,9,2to3,0.759514022,0.771112292,0.717486686,0.718339915,0.693450776,0.71855607,0.705391415,0.776712773
4,Cooling,7,2to3,0.696325454,0.701723172,0.622267253,0.636259179,0.611486688,0.633741876,0.597530149,0.705810354
4,Cooling,6,2to3,0.658364614,0.65322619,0.563174833,0.58512309,0.560879207,0.577754364,0.544640197,0.656644002
4,Cooling,5,2to3,0.611114295,0.584757024,0.474874549,0.516250495,0.494378652,0.506427092,0.477427622,0.585023599
4,Cooling,4,2to3,0.555903231,0.489733534,0.39554245,0.430416664,0.418302311,0.416471484,0.378884469,0.484461757
4,Cooling,3,2to3,0.48716253,0.356342372,0.280425584,0.315868471,0.321525541,0.305422022,0.275641774,0.346637866
4,Cooling,2,2to3,0.355564419,0.190478284,0.157307453,0.180135659,0.203123704,0.172612446,0.157134682,0.184894919
4,Cooling,1,2to3,0.104573483,0.061940987,0.04794299,0.062687811,0.080271365,0.06294172,0.050396658,0.053306497
4,Cooling,40,3to3,0.963113344,0.966524073,0.96587302,0.959964546,0.952091075,0.961702041,0.968326553,0.96832099
4,Cooling,25,3to3,0.950992084,0.956730807,0.955961625,0.950882107,0.93952533,0.950633111,0.958219976,0.958658682
4,Cooling,19,3to3,0.938902007,0.946655818,0.94627225,0.940781054,0.925726991,0.940456756,0.949066466,0.948570139
4,Cooling,13,3to3,0.914185939,0.925617352,0.923919833,0.917572618,0.897529893,0.91952138,0.927400016,0.928066465
4,Cooling,9,3to3,0.87981616,0.896664044,0.892218677,0.88203402,0.857162239,0.881693934,0.890952868,0.899878968
